Date,Adj Close,Close,High,Low,Open,Volume,timestamp
,OP,OP,OP,OP,OP,OP,
2025-05-07,0.7300000190734863,0.7300000190734863,0.7350000143051147,0.703000009059906,0.7099999785423279,4500,2025-08-03 11:43:45.055872
2025-05-08,0.7300000190734863,0.7300000190734863,0.7480000257492065,0.7099999785423279,0.7480000257492065,5600,2025-08-03 11:43:45.055872
2025-05-09,0.7260000109672546,0.7260000109672546,0.7300000190734863,0.699999988079071,0.7300000190734863,12600,2025-08-03 11:43:45.055872
2025-05-12,0.7080000042915344,0.7080000042915344,0.7300000190734863,0.699999988079071,0.7300000190734863,15700,2025-08-03 11:43:45.055872
2025-05-13,0.7450000047683716,0.7450000047683716,0.7829999923706055,0.699999988079071,0.7089999914169312,141000,2025-08-03 11:43:45.055872
2025-05-14,0.7699999809265137,0.7699999809265137,0.8019999861717224,0.75,0.7829999923706055,19000,2025-08-03 11:43:45.055872
2025-05-15,0.7900000214576721,0.7900000214576721,0.8199999928474426,0.7699999809265137,0.7699999809265137,27100,2025-08-03 11:43:45.055872
2025-05-16,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.7900000214576721,0.8100000023841858,11100,2025-08-03 11:43:45.055872
2025-05-19,0.7950000166893005,0.7950000166893005,0.8199999928474426,0.7910000085830688,0.8009999990463257,18800,2025-08-03 11:43:45.055872
2025-05-20,0.7649999856948853,0.7649999856948853,0.8100000023841858,0.7620000243186951,0.7900000214576721,13600,2025-08-03 11:43:45.055872
2025-05-21,0.75,0.75,0.7699999809265137,0.7020000219345093,0.7020000219345093,17000,2025-08-03 11:43:45.055872
2025-05-22,0.7699999809265137,0.7699999809265137,0.7950000166893005,0.7559999823570251,0.7559999823570251,2000,2025-08-03 11:43:45.055872
2025-05-23,0.7699999809265137,0.7699999809265137,0.7940000295639038,0.7559999823570251,0.7940000295639038,5400,2025-08-03 11:43:45.055872
2025-05-27,0.7509999871253967,0.7509999871253967,0.7960000038146973,0.7490000128746033,0.7490000128746033,5400,2025-08-03 11:43:45.055872
2025-05-28,0.7649999856948853,0.7649999856948853,0.7950000166893005,0.75,0.7950000166893005,10000,2025-08-03 11:43:45.055872
2025-05-29,0.7400000095367432,0.7400000095367432,0.7950000166893005,0.7089999914169312,0.7950000166893005,1700,2025-08-03 11:43:45.055872
2025-05-30,0.7400000095367432,0.7400000095367432,0.7549999952316284,0.699999988079071,0.7239999771118164,3000,2025-08-03 11:43:45.055872
2025-06-02,0.7599999904632568,0.7599999904632568,0.7799999713897705,0.7200000286102295,0.7549999952316284,11400,2025-08-03 11:43:45.055872
2025-06-03,0.75,0.75,0.7599999904632568,0.7319999933242798,0.7599999904632568,5500,2025-08-03 11:43:45.055872
2025-06-04,0.7300000190734863,0.7300000190734863,0.7570000290870667,0.7279999852180481,0.7369999885559082,9500,2025-08-03 11:43:45.055872
2025-06-05,0.7200000286102295,0.7200000286102295,0.7300000190734863,0.7200000286102295,0.7200000286102295,6500,2025-08-03 11:43:45.055872
2025-06-06,0.7089999914169312,0.7089999914169312,0.7300000190734863,0.699999988079071,0.7300000190734863,14700,2025-08-03 11:43:45.055872
2025-06-09,0.7099999785423279,0.7099999785423279,0.7300000190734863,0.7099999785423279,0.7300000190734863,3600,2025-08-03 11:43:45.055872
